epoch,step,train_loss_epoch,train_loss_step,val_loss
0,0,,inf,
0,1,,nan,
0,2,,nan,
0,3,,nan,
0,4,,nan,
0,5,,nan,
0,6,,nan,
0,7,,nan,
0,8,,nan,
0,8,,,nan
0,8,nan,,
