epoch,step,train_loss_epoch,train_loss_step,val_loss
0,0,,15.50180721282959,
0,1,,9.204839706420898,
0,2,,10.637374877929688,
0,3,,4.0904622077941895,
0,4,,5.847163200378418,
0,5,,4.427150249481201,
0,6,,3.13334059715271,
0,7,,5.831491470336914,
0,8,,9.641305923461914,
0,9,,6.238746643066406,
0,10,,2.2961244583129883,
0,11,,3.7907490730285645,
0,12,,0.16812163591384888,
0,13,,0.3693319261074066,
0,14,,2.0896120071411133,
0,15,,-0.34424346685409546,
0,16,,0.086448073387146,
0,17,,-0.24364721775054932,
0,18,,0.952715277671814,
0,19,,2.3092379570007324,
0,20,,2.0838866233825684,
0,21,,0.6299798488616943,
0,22,,-0.2689492702484131,
0,23,,1.9299471378326416,
0,24,,-0.13480144739151,
0,25,,-0.521742582321167,
0,26,,1.2570860385894775,
0,27,,0.4181361198425293,
0,28,,0.3976321220397949,
0,29,,-0.019609153270721436,
0,30,,0.9500588774681091,
0,31,,0.4825691282749176,
0,32,,-0.037237584590911865,
0,33,,-0.10935896635055542,
0,34,,0.5802680850028992,
0,35,,1.0155607461929321,
0,36,,0.6592850089073181,
0,37,,0.8416337370872498,
0,38,,0.6980453133583069,
0,39,,-0.7902007699012756,
0,40,,0.4117423892021179,
0,41,,1.2247051000595093,
0,42,,2.496364116668701,
0,43,,2.1792991161346436,
0,44,,1.4898183345794678,
0,45,,0.41703104972839355,
0,46,,0.950314462184906,
0,47,,0.410786509513855,
0,48,,-1.0661026239395142,
0,49,,0.17471665143966675,
0,50,,0.801552414894104,
0,51,,0.4620947539806366,
0,52,,2.191776752471924,
0,53,,-0.007675886154174805,
0,54,,-0.6786872744560242,
0,55,,-0.37906789779663086,
0,56,,0.5874079465866089,
0,57,,0.26134154200553894,
0,58,,1.0059207677841187,
0,59,,-0.2959860861301422,
0,60,,-0.02005702257156372,
0,61,,-0.4724651873111725,
0,62,,-0.2095230221748352,
0,63,,-0.4451051950454712,
0,64,,0.4891180992126465,
0,65,,0.39865896105766296,
0,66,,0.2629651427268982,
0,67,,0.13283197581768036,
0,68,,0.7715659141540527,
0,69,,-0.18874794244766235,
0,70,,0.6471282243728638,
0,71,,0.5529665946960449,
0,72,,-0.26369866728782654,
0,73,,0.21539360284805298,
0,74,,0.28200048208236694,
0,75,,-0.131818026304245,
0,76,,-0.08485037088394165,
0,77,,0.34870445728302,
0,78,,1.388582468032837,
0,79,,0.4129069149494171,
0,80,,-0.33767420053482056,
0,81,,-0.6772549152374268,
0,82,,-1.159393310546875,
0,83,,-0.6864916086196899,
0,84,,0.8171644806861877,
0,85,,0.7719899415969849,
0,86,,-0.5699222087860107,
0,87,,-0.8471566438674927,
0,88,,0.17949189245700836,
0,89,,-0.5688413977622986,
0,90,,-0.3165152668952942,
0,91,,-0.7771848440170288,
0,92,,-0.22632551193237305,
0,93,,-0.05545157194137573,
0,94,,-0.6250227689743042,
0,95,,-0.3034024238586426,
0,96,,-0.007169365882873535,
0,97,,0.4521937072277069,
0,98,,-0.12407416105270386,
0,99,,0.537310779094696,
0,100,,6.500506401062012,
0,101,,-0.05882817506790161,
0,102,,0.6458389163017273,
0,103,,1.4730106592178345,
0,104,,-0.4401126503944397,
0,105,,0.13818025588989258,
0,106,,0.05241909623146057,
0,107,,2.1803674697875977,
0,108,,0.5767405033111572,
0,109,,2.2191901206970215,
0,110,,2.233060836791992,
0,111,,0.18419793248176575,
0,112,,-0.13213086128234863,
0,113,,-1.0899738073349,
0,114,,-0.5749532580375671,
0,115,,0.10901588201522827,
0,116,,-0.18200141191482544,
0,117,,-0.23815017938613892,
0,118,,-0.6285972595214844,
0,119,,-0.1313234567642212,
0,120,,-0.1776028573513031,
0,121,,0.41654613614082336,
0,122,,-0.6997732520103455,
0,123,,0.5880270004272461,
0,124,,-0.6395630836486816,
0,125,,0.2135157287120819,
0,126,,0.6983286142349243,
0,127,,0.16783380508422852,
0,128,,-0.9558866024017334,
0,129,,-0.875694751739502,
0,130,,0.3020727038383484,
0,131,,-0.1862730085849762,
0,132,,0.37564510107040405,
0,133,,0.8222985863685608,
0,134,,-0.5484676361083984,
0,135,,0.26071256399154663,
0,136,,0.3612445294857025,
0,137,,0.3550650477409363,
0,138,,-0.11380454897880554,
0,139,,0.6962639689445496,
0,140,,-0.4845341145992279,
0,141,,-0.6349724531173706,
0,142,,0.5137409567832947,
0,143,,0.26247745752334595,
0,144,,1.121635913848877,
0,145,,-0.8625562787055969,
0,146,,0.46578437089920044,
0,147,,-0.21258243918418884,
0,148,,-0.3496457040309906,
0,149,,1.0368030071258545,
0,150,,-0.12372639775276184,
0,151,,-0.838516354560852,
0,152,,-0.21171844005584717,
0,153,,-0.435436487197876,
0,154,,0.4782598614692688,
0,155,,0.005560874938964844,
0,156,,-0.35831189155578613,
0,157,,-0.6450481414794922,
0,158,,-0.3041958212852478,
0,159,,0.5283883810043335,
0,160,,-0.18855276703834534,
0,161,,-1.0102550983428955,
0,162,,-0.5724053978919983,
0,163,,-0.48473143577575684,
0,164,,0.9068574905395508,
0,165,,-0.4048959016799927,
0,166,,-0.018279314041137695,
0,167,,-0.06132039427757263,
0,168,,-0.05677825212478638,
0,169,,0.3863222002983093,
0,170,,0.09852597117424011,
0,171,,0.26044580340385437,
0,172,,0.798295259475708,
0,173,,-0.6336213946342468,
0,174,,0.615970253944397,
0,175,,-0.5108850002288818,
0,176,,0.3039402961730957,
0,177,,1.355394959449768,
0,178,,-0.5405912399291992,
0,179,,-0.008068084716796875,
0,180,,-0.5181920528411865,
0,181,,0.5531755685806274,
0,182,,0.27436748147010803,
0,183,,-0.9036474227905273,
0,184,,0.5205893516540527,
0,185,,-0.198358416557312,
0,186,,1.1740398406982422,
0,187,,-0.6514244675636292,
0,188,,-0.4026481807231903,
0,189,,-0.27205145359039307,
0,190,,-0.050407230854034424,
0,191,,-0.22885587811470032,
0,192,,-0.12593179941177368,
0,193,,0.14280718564987183,
0,194,,0.2883446216583252,
0,195,,-0.15184617042541504,
0,196,,-0.7205354571342468,
0,197,,0.6375952363014221,
0,198,,-0.6335574388504028,
0,199,,0.5199398398399353,
0,200,,0.5715790390968323,
0,201,,0.022423982620239258,
0,202,,0.45320799946784973,
0,203,,-0.7239506244659424,
0,204,,-0.17894986271858215,
0,205,,-0.2616349458694458,
0,206,,1.1175026893615723,
0,207,,-0.4950980842113495,
0,208,,-0.6618556380271912,
0,209,,0.28273406624794006,
0,210,,1.3336517810821533,
0,211,,-0.3468869924545288,
0,212,,0.2691376805305481,
0,213,,1.0606918334960938,
0,214,,0.3224791884422302,
0,215,,-0.3834870457649231,
0,216,,-0.25542184710502625,
0,217,,0.17657753825187683,
0,218,,-0.36467763781547546,
0,219,,0.1896917223930359,
0,220,,0.5974581837654114,
0,221,,0.8039826154708862,
0,222,,-0.26527151465415955,
0,223,,0.5604942440986633,
0,224,,-0.8431001901626587,
0,225,,-0.7668838500976562,
0,226,,-0.07067596912384033,
0,227,,-0.23873275518417358,
0,228,,-0.23567163944244385,
0,229,,0.9947319626808167,
0,230,,0.2519436478614807,
0,231,,-0.7643104791641235,
0,232,,-0.5760107040405273,
0,233,,0.6189839243888855,
0,234,,-0.5616796612739563,
0,235,,0.24109616875648499,
0,236,,3.0717239379882812,
0,237,,-0.23325350880622864,
0,238,,-0.33437901735305786,
0,239,,-0.6841492652893066,
0,240,,-0.7852628231048584,
0,241,,-0.5340504050254822,
0,242,,-1.6922038793563843,
0,243,,0.029017359018325806,
0,244,,0.4944969415664673,
0,245,,-0.1386624574661255,
0,246,,0.37883687019348145,
0,247,,-0.45390504598617554,
0,248,,-0.3664499819278717,
0,249,,0.5948998332023621,
0,250,,0.41943666338920593,
0,251,,-0.1709955930709839,
0,252,,-0.04920989274978638,
0,253,,0.3283257484436035,
0,254,,-0.6986218690872192,
0,255,,-0.43054789304733276,
0,256,,-0.3108943700790405,
0,257,,-1.0443512201309204,
0,258,,-0.5624598264694214,
0,259,,0.7053824663162231,
0,260,,-0.43246760964393616,
0,261,,-0.39582109451293945,
0,262,,0.5702580809593201,
0,263,,0.2947354018688202,
0,264,,0.47615957260131836,
0,265,,0.07824438810348511,
0,266,,-0.41143080592155457,
0,267,,0.41859087347984314,
0,268,,0.5740202069282532,
0,269,,-0.7345554828643799,
0,270,,0.39734959602355957,
0,271,,-0.43714311718940735,
0,272,,0.306928813457489,
0,273,,0.47267064452171326,
0,274,,-1.0210561752319336,
0,275,,0.6581142544746399,
0,276,,-0.6430242657661438,
0,277,,-0.0515902042388916,
0,278,,-0.3946579396724701,
0,279,,0.005701303482055664,
0,280,,-0.362197607755661,
0,281,,0.662643551826477,
0,282,,0.5675044655799866,
0,283,,-0.5255603790283203,
0,284,,-0.224798321723938,
0,285,,-1.2476692199707031,
0,286,,0.24832019209861755,
0,287,,0.05573475360870361,
0,288,,-0.4322076141834259,
0,289,,-0.5236537456512451,
0,290,,-0.8071702718734741,
0,291,,-0.08802032470703125,
0,292,,0.21792779862880707,
0,293,,0.8718535304069519,
0,294,,-0.9257757663726807,
0,295,,-0.8970201015472412,
0,296,,-1.0964019298553467,
0,297,,0.2028525173664093,
0,298,,-0.971807599067688,
0,299,,0.233022540807724,
0,300,,0.3767670691013336,
0,301,,-0.21073579788208008,
0,302,,0.5800649523735046,
0,303,,0.4060951769351959,
0,304,,0.28846558928489685,
0,305,,-0.29252690076828003,
0,306,,-0.38349223136901855,
0,307,,0.45314255356788635,
0,308,,-0.6159348487854004,
0,309,,-0.7466561198234558,
0,310,,-0.49366891384124756,
0,311,,0.4188840389251709,
0,312,,-0.3418598175048828,
0,313,,-0.39518794417381287,
0,314,,0.18951910734176636,
0,315,,-0.08729922771453857,
0,316,,1.598266839981079,
0,317,,-0.5556325912475586,
0,318,,-0.14773452281951904,
0,319,,-0.2622884511947632,
0,320,,0.47390300035476685,
0,321,,-0.44531160593032837,
0,322,,-0.5487561225891113,
0,323,,0.5462454557418823,
0,324,,-0.3492424488067627,
0,325,,0.11356052756309509,
0,326,,-0.7257353067398071,
0,327,,0.3445929288864136,
0,328,,-0.6749215126037598,
0,329,,0.3420489430427551,
0,330,,-0.14167749881744385,
0,331,,3.360055923461914,
0,332,,0.5154567360877991,
0,333,,1.4167150259017944,
0,334,,0.5571535229682922,
0,335,,0.13047680258750916,
0,336,,0.018252015113830566,
0,337,,0.3772992789745331,
0,338,,-0.7720441818237305,
0,339,,-1.0007567405700684,
0,340,,-0.7389700412750244,
0,341,,0.08544069528579712,
0,342,,-0.20839112997055054,
0,343,,-0.3309532701969147,
0,344,,-0.28187188506126404,
0,345,,-0.3263639807701111,
0,346,,-0.5441173911094666,
0,347,,-0.5322060585021973,
0,348,,0.052348703145980835,
0,349,,0.17790502309799194,
0,350,,0.5502705574035645,
0,351,,-0.6785944104194641,
0,352,,-0.7225567102432251,
0,353,,0.11695444583892822,
0,354,,-1.0625532865524292,
0,355,,0.6016190052032471,
0,356,,-0.5270022749900818,
0,357,,0.07058924436569214,
0,358,,-0.36164233088493347,
0,359,,-1.0628268718719482,
0,360,,-0.39507806301116943,
0,361,,-0.9570201635360718,
0,362,,-0.1615586280822754,
0,363,,0.30757054686546326,
0,364,,-0.5612017512321472,
0,365,,-0.8143315315246582,
0,366,,-0.9074724912643433,
0,367,,0.006779581308364868,
0,368,,-0.6977539658546448,
0,369,,0.8181853890419006,
0,370,,0.01077568531036377,
0,371,,-0.6316090822219849,
0,372,,-0.482747882604599,
0,373,,-0.2528688907623291,
0,374,,-0.6117115020751953,
0,375,,-0.5905416011810303,
0,376,,-0.2585633099079132,
0,377,,0.1553991436958313,
0,378,,-0.03879299759864807,
0,379,,-0.769845724105835,
0,380,,0.12786641716957092,
0,381,,0.2220323085784912,
0,382,,0.2421676516532898,
0,383,,-0.7176423072814941,
0,384,,-0.1942061185836792,
0,385,,-0.526843786239624,
0,386,,0.4712637662887573,
0,387,,-0.2621024250984192,
0,388,,-0.7680714130401611,
0,389,,-0.5998718738555908,
0,390,,-0.3253425061702728,
0,391,,-0.043492019176483154,
0,392,,-0.5107616782188416,
0,393,,-0.28066104650497437,
0,394,,-0.7388206720352173,
0,395,,-0.5891999006271362,
0,396,,0.30505239963531494,
0,397,,-0.3788515627384186,
0,398,,0.027972519397735596,
0,399,,0.021966099739074707,
0,400,,0.37627846002578735,
0,401,,-0.42561012506484985,
0,402,,-0.4718398451805115,
0,403,,-0.8696714639663696,
0,404,,-0.11122125387191772,
0,405,,1.507535457611084,
0,406,,0.5399613380432129,
0,407,,0.013550281524658203,
0,408,,-0.5092394948005676,
0,409,,-0.18160608410835266,
0,410,,0.12106180191040039,
0,411,,-0.6698402166366577,
0,412,,-0.6702525615692139,
0,413,,-0.6263777017593384,
0,414,,-0.8537793159484863,
0,415,,-0.752922773361206,
0,416,,-0.36073559522628784,
0,417,,-0.22475123405456543,
0,418,,0.2323669195175171,
0,419,,-0.3439382314682007,
0,420,,0.2856864631175995,
0,421,,0.602210521697998,
0,422,,0.47208404541015625,
0,423,,0.10947024822235107,
0,424,,0.10996127128601074,
0,425,,-0.26348936557769775,
0,426,,-0.4383992552757263,
0,427,,0.5545381307601929,
0,428,,0.36059293150901794,
0,429,,-0.2204701006412506,
0,430,,0.5342980623245239,
0,431,,0.05355784296989441,
0,432,,-0.5700944662094116,
0,433,,-0.14800161123275757,
0,434,,-0.5584166049957275,
0,435,,0.7474564909934998,
0,436,,-0.18711280822753906,
0,437,,-1.0614662170410156,
0,438,,0.007607221603393555,
0,439,,-0.22765299677848816,
0,440,,0.07171440124511719,
0,441,,-0.7153818011283875,
0,442,,-0.6575704216957092,
0,443,,-1.0535129308700562,
0,444,,-0.8911480903625488,
0,445,,-0.2882198095321655,
0,446,,1.6060185432434082,
0,447,,0.9601705074310303,
0,448,,-0.6306641101837158,
0,449,,0.6741716861724854,
0,450,,-0.6048153638839722,
0,451,,-0.3939359486103058,
0,452,,-0.5948033332824707,
0,453,,-0.5334516763687134,
0,454,,-0.6988023519515991,
0,455,,0.2282240092754364,
0,456,,-0.16726914048194885,
0,457,,-0.27304598689079285,
0,458,,0.5345550775527954,
0,459,,-0.8366043567657471,
0,460,,-0.27426236867904663,
0,461,,0.6599502563476562,
0,462,,-0.9187722206115723,
0,463,,-0.2662620544433594,
0,464,,-0.7263168692588806,
0,465,,-0.7772704362869263,
0,466,,-0.35279330611228943,
0,467,,0.07738412916660309,
0,468,,-0.049202293157577515,
0,469,,0.09129747748374939,
0,470,,0.15019145607948303,
